Game_ID,Away_Abbrv,Home_Abbrv,Away_Score,Home_Score,Away_Rank,Home_Rank,Away_Rec,Home_Rec,Away_1st,Away_2nd,Home_1st,Home_2nd,Officials,Attendance,Game_Year,Game_Date,Game_Tipoff,Game_Location,Game_Away,Game_Home,Away_OT,Home_OT,Tournament,Round,Away_Seed,Home_Seed,year
400506112,UGA,GW,55,73,,,"(6-6, 0-2 away)","(12-2, 7-0 home)",23,32,28,45,"James Breeding, Joe Lindsay, Michael Roberts","3,063",2014,3-Jan,7:00 PM ET,"Charles E. Smith Center, Washington, District of Columbia",Georgia,G. Washington,0,0,,,,,2014
400506342,SCST,SCAR,75,82,,,"(4-9, 1-7 away)","(7-6, 5-2 home)",33,42,44,38,"Lamar Simpson, Tony Greene, John Hampton","7,357",2014,3-Jan,7:00 PM ET,"Colonial Life Arena, Columbia, South Carolina",S Carolina St,South Carolina,0,0,,,,,2014
400507709,MAR,CMU,44,127,,,,"(7-5, 5-2 home)",25,19,60,67,"Bart Wegenke, Todd Sweeney, Tyler Ford","1,579",2014,3-Jan,7:00 PM ET,"McGuirk Arena, Mount Pleasant, Michigan",Marygrove ,Cent Michigan,0,0,,,,,2014
400514035,OAC,BALL,58,94,,,,"(3-8, 3-2 home)",28,30,42,52,"Chris Beaver, Dan Dorian, Izzy Santiago","2,487",2014,3-Jan,7:00 PM ET,"John E. Worthen Arena, Muncie, Indiana",Oakland City,Ball State,0,0,,,,,2014
400507014,SAV,BAY,50,80,,9,"(2-12, 0-8 away)","(12-1, 8-0 home)",30,20,46,34,"Greg Rennegarbe, Gerald Williams, Joe DeRosa","5,685",2014,3-Jan,8:00 PM ET,"Ferrell Center, Waco, Texas",Savannah State,Baylor,0,0,,,,,2014
400499379,DREX,USM,49,66,,,"(8-5, 3-3 away)","(13-2, 6-0 home)",28,21,31,35,"Ron Groover, Brent Hampton, Patrick Adams","6,082",2014,3-Jan,8:00 PM ET,"Reed Green Coliseum, Hattiesburg, Mississippi",Drexel,Southern Miss,0,0,,,,,2014
400506977,COOK,NIU,51,65,,,"(2-15, 0-2 MEAC)","(6-6, 4-3 home)",22,29,33,32,"D.J. Carstensen, Earl Walton, Johnny Wilkins",657,2014,3-Jan,8:00 PM ET,"NIU Convocation Center, Dekalb, Illinois",Bethune-Cookman,N Illinois,0,0,,,,,2014
400506239,STON,VCU,63,81,,,"(9-5, 1-0 Am. East)","(12-3, 7-0 home)",35,28,36,45,"Winston Stith, Bo Boroski, Jeffrey Anderson","7,741",2014,3-Jan,9:00 PM ET,"Stuart C. Siegel Center, Richmond, Virginia",Stony Brook,VCU,0,0,,,,,2014
400502979,UNOM,HAW,73,77,,,"(10-5, 4-5 away)","(11-3, 9-2 home)",36,37,32,45,"Jeff Ketchu, Steven Espinoza, Juan Corral","6,128",2014,4-Jan,12:00 AM ET,"Stan Sheriff Center, Honolulu, Hawaii",Omaha,Hawaii,0,0,,,,,2014
400509965,NEB,OSU,53,84,,3,"(8-6, 0-2 Big Ten)","(15-0, 2-0 Big Ten)",30,23,40,44,"Bill Ek, Lamont Simpson, DJ Carstenson","17,536",2014,4-Jan,12:00 PM ET,"Value City Arena, Columbus, Ohio",Nebraska,Ohio State,0,0,,,,,2014
400496945,CIN,MEM,69,53,,18,"(13-2, 2-0 American)","(10-3, 1-1 American)",27,42,26,27,"Brent Hampton, Steve Olson, Ted Valentine","17,191",2014,4-Jan,12:00 PM ET,"FedExForum, Memphis, Tennessee",Cincinnati,Memphis,0,0,,,,,2014
400499132,ETSU,KENN,71,55,,,"(8-6, 1-0 A-Sun)","(3-13, 0-3 A-Sun)",40,31,32,23,"Carlos Gonzalez, Bart Lenox, Jon Campbell",509,2014,4-Jan,12:00 PM ET,"KSU Convocation Center, Kennesaw, Georgia",East Tenn St,Kennesaw St,0,0,,,,,2014
400502768,PITT,NCST,74,62,,,"(13-1, 1-0 ACC)","(10-4, 0-1 ACC)",26,48,34,28,"Bryan Kersey, Sean Hull, Jamie Luckie","14,049",2014,4-Jan,12:00 PM ET,"PNC Arena, Raleigh, North Carolina",Pittsburgh,NC State,0,0,,,,,2014
400498588,WCMD,VMI,54,128,,,,"(7-6, 7-0 home)",25,29,70,58,"Kendall Pike, Josh White, Charles Burnette",507,2014,4-Jan,1:00 PM ET,"Cameron Hall, Lexington, Virginia",Wash. College,VMI,0,0,,,,,2014
400498809,SHU,UNH,66,53,,,"(3-12, 3-6 away)","(2-11, 0-1 Am. East)",26,40,24,29,"Jeff Plunkett, Andrew Maira, Carl Luciano",472,2014,4-Jan,1:00 PM ET,"Lundholm Gymnasium, Durham, New Hampshire",Sacred Heart,New Hampshire,0,0,,,,,2014
400499384,CSF,TLSA,57,73,,,"(5-9, 2-5 away)","(5-9, 3-2 home)",28,29,32,41,"Rick Randall, Brent Dugas, Rick O'Neill","4,214",2014,4-Jan,1:00 PM ET,"Reynolds Center, Tulsa, Oklahoma",CS Fullerton,Tulsa,0,0,,,,,2014
400502402,WKU,TROY,60,51,,,"(10-5, 2-0 Sun Belt)","(5-9, 0-2 Sun Belt)",21,39,17,34,"Brad Ferrie, Shannon Cain, Jacyn Goble","1,035",2014,4-Jan,1:00 PM ET,"Trojan Arena, Troy, Alabama",W Kentucky,Troy,0,0,,,,,2014
400504515,SJU,GTWN,60,77,,,"(9-5, 0-2 Big East)","(10-3, 2-0 Big East)",16,44,42,35,"Pat Driscoll, Mike Roberts, Brian O'Connell","10,164",2014,4-Jan,1:00 PM ET,"Verizon Center, Washington, District of Columbia",St. John's,Georgetown,0,0,,,,,2014
400498338,ISU,TTU,73,62,13,,"(13-0, 1-0 Big 12)","(8-6, 0-1 Big 12)",44,29,29,33,"Paul Janssen, Rodrick Dixon, Terry Oblesby","5,861",2014,4-Jan,1:47 PM ET,"United Supermarkets Arena, Lubbock, Texas",Iowa State,Texas Tech,0,0,,,,,2014
400506076,WASH,ARIZ,62,71,,1,"(9-6, 1-1 Pac-12)","(15-0, 2-0 Pac-12)",35,27,33,38,"Gerry Pollard, Gregory Nixon, Eric Curry","14,545",2014,4-Jan,2:00 PM ET,"McKale Center, Tucson, Arizona",Washington,Arizona,0,0,,,,,2014
400502770,MIA,SYR,44,49,,2,"(8-6, 0-2 ACC)","(14-0, 1-0 ACC)",21,23,25,24,"Les Jones, Jeff Anderson, Mike Eades","21,839",2014,4-Jan,2:00 PM ET,"Carrier Dome, Syracuse, New York",Miami (FL),Syracuse,0,0,,,,,2014
400509966,MSU,IND,73,56,5,,"(13-1, 2-0 Big Ten)","(10-5, 0-2 Big Ten)",33,40,24,32,"Terry Wymer, Tom Eades, John Higgins","17,472",2014,4-Jan,2:00 PM ET,"Assembly Hall (Indiana), Bloomington, Indiana",Michigan State,Indiana,0,0,,,,,2014
400496946,CONN,SMU,65,74,17,,"(11-3, 0-2 American)","(11-3, 1-1 American)",33,32,32,42,"Rick Crawford, Tom O'Neill, Alfred Smith","7,166",2014,4-Jan,2:00 PM ET,"Moody Coliseum, Dallas, Texas",Connecticut,SMU,0,0,,,,,2014
400498582,PRIN,LIB,80,74,,,"(11-2, 5-1 away)","(6-9, 4-3 home)",38,42,31,43,"Michael Luckie, Mitchell Ervin, Anthony Franklin","1,484",2014,4-Jan,2:00 PM ET,"Vines Center, Lynchburg, Virginia",Princeton,Liberty,0,0,,,,,2014
400498583,OHIO,UNCA,79,70,,,"(10-3, 3-2 away)","(6-8, 4-1 home)",31,48,43,27,"Frank Spencer, Bryan Anslinger, Tim Stewart","2,389",2014,4-Jan,2:00 PM ET,"Kimmel Arena, Asheville, North Carolina",Ohio,UNC Asheville,0,0,,,,,2014
400498811,NJIT,SFU,64,56,,,"(7-10, 4-6 away)","(2-11, 1-4 home)",26,38,31,25,"Scott Young, Mike Pearson, Tony Meeks",726,2014,4-Jan,2:00 PM ET,"DeGol Arena, Loretto, Pennsylvania",N.J.I.T.,St Francis (PA),0,0,,,,,2014
400501622,DEN,JOES,52,53,,,"(7-8, 1-4 away)","(9-4, 5-2 home)",25,27,23,30,"Bernard Clinton, Donald Eppley, Dennis Allocco","4,076",2014,4-Jan,2:00 PM ET,"Hagan Arena, Philadelphia, Pennsylvania",Denver,Saint Joseph's,0,0,,,,,2014
400501624,KAL,IPFW,74,110,,,,"(12-5, 6-1 home)",39,35,54,56,"Rob Kruger, Greg Langsdorf, Kyle Smith",507,2014,4-Jan,2:00 PM ET,"Hilliard Gates Sports Center, Fort Wayne, Indiana",Kalamazoo,IPFW,0,0,,,,,2014
400502567,NIAG,IONA,92,118,,,"(4-11, 1-3 MAAC)","(6-6, 3-0 MAAC)",36,56,62,56,"Gary Pucino, Gary Tracy, John Corso","1,776",2014,4-Jan,2:00 PM ET,"Hynes Athletics Center, New Rochelle, New York",Niagara,Iona,0,0,,,,,2014
400502569,CAN,SPU,67,63,,,"(9-5, 3-0 MAAC)","(4-9, 0-4 MAAC)",43,24,22,41,"Ron Tyburski, Brandon Cruz, Kevin Ferguson",143,2014,4-Jan,2:00 PM ET,"Yanitelli Center, Jersey City, New Jersey",Canisius,St. Peter's,0,0,,,,,2014
400502769,GT,MD,61,77,,,"(9-5, 0-1 ACC)","(10-5, 2-0 ACC)",29,32,43,34,"Jeff Clark, Joe Lindsay, Gary Maxwell","12,545",2014,4-Jan,2:00 PM ET,"Comcast Center, College Park, Maryland",Georgia Tech,Maryland,0,0,,,,,2014
400502980,CP,DEL,72,82,,,"(4-9, 0-7 away)","(8-7, 3-1 home)",33,39,47,35,"Scott Smith, John Gwynn, Alvin Cox","1,980",2014,4-Jan,2:00 PM ET,"Bob Carpenter Center, Newark, Delaware",Cal Poly,Delaware,0,0,,,,,2014
400504516,BUT,XAV,68,79,,,"(10-4, 0-2 Big East)","(12-3, 2-0 Big East)",42,26,37,42,"Ed Corbett, Tim Clougherty, Tony Chiazza","10,250",2014,4-Jan,2:00 PM ET,"Cintas Center, Cincinnati, Ohio",Butler,Xavier,0,0,,,,,2014
400504517,DEP,MARQ,56,66,,,"(8-7, 0-2 Big East)","(9-6, 1-1 Big East)",30,26,26,40,"John Gaffney, Mike Nance, Michael Stephens","15,194",2014,4-Jan,2:00 PM ET,"BMO Harris Bradley Center, Milwaukee, Wisconsin",DePaul,Marquette,0,0,,,,,2014
400505752,COR,SBON,57,81,,,"(0-13, 0-8 away)","(10-4, 6-0 home)",28,29,38,43,"Ken Clark, Justin Porterfield, Clarence Armstrong","3,244",2014,4-Jan,2:00 PM ET,"Reilly Center, Saint Bonaventure, New York",Cornell,St. Bonaventure,0,0,,,,,2014
400506343,TUSC,TENN,51,98,,,,"(9-4, 7-1 home)",27,24,52,46,"Garrick Shannon, Bart Lenox, Vladimir Voyard-Tadal","14,175",2014,4-Jan,2:00 PM ET,"Thompson-Boling Arena, Knoxville, Tennessee",Tusculum,Tennessee,0,0,,,,,2014
400506652,WRST,DET,53,58,,,"(9-8, 1-1 Horizon)","(8-8, 1-0 Horizon)",29,24,31,27,"Zelton Steed, Paul Szelc, Kyle Ingram","2,735",2014,4-Jan,2:00 PM ET,"Calihan Hall, Detroit, Michigan",Wright State,Detroit,0,0,,,,,2014
400507111,YSU,GB,69,85,,,"(9-8, 0-2 Horizon)","(11-3, 2-0 Horizon)",38,31,40,45,"Steve Skiles, Brad Gaston, Chris Beaver","2,644",2014,4-Jan,2:00 PM ET,"Resch Center, Ashwaubenon, Wisconsin",Youngstown St,Green Bay,0,0,,,,,2014
400507729,ROC,EMU,54,92,,,,"(8-5, 7-1 home)",28,26,41,51,PLAYERS,429,2014,4-Jan,2:00 PM ET,"Convocation Center (MI), Ypsilanti, Michigan",Rochester,E Michigan,0,0,,,,,2014
400508097,SAM,GASO,78,80,,,"(6-11, 0-2 Southern)","(8-8, 1-0 Southern)",33,45,40,40,"Frankie Bordeaux, Jerome Hall, Joey Richardson","1,018",2014,4-Jan,2:00 PM ET,"W. S. Hanner Fieldhouse, Statesboro, Georgia",Samford,Ga. Southern,0,0,,,,,2014
400508098,ELON,WCU,62,74,,,"(7-8, 0-1 Southern)","(9-8, 2-0 Southern)",30,32,32,42,"Kyle Chambers, Alan Spainhour, Barron Searles","1,174",2014,4-Jan,2:00 PM ET,"Ramsey Center, Cullowhee, North Carolina",Elon,W Carolina,0,0,,,,,2014
400509967,PSU,ILL,55,75,,,"(9-6, 0-2 Big Ten)","(13-2, 2-0 Big Ten)",26,29,28,47,"Mike Kitts, Larry Scirotto, Earl Walton","15,390",2014,4-Jan,2:15 PM ET,"State Farm Center, Champaign, Illinois",Penn State,Illinois,0,0,,,,,2014
400506240,RICH,FLA,58,67,,12,"(10-5, 3-2 away)","(11-2, 8-0 home)",23,35,25,42,"Tony Greene, Patrick Evans, John Hampton","12,012",2014,4-Jan,3:00 PM ET,"Stephen C. O'Connell Center, Gainesville, Florida",Richmond,Florida,0,0,,,,,2014
400499381,UCRV,UNT,72,76,,,"(5-9, 1-6 away)","(9-5, 6-1 home)",27,45,33,43,"Jeb Hartness, Clyde Owens, Kevin Mathis","1,872",2014,4-Jan,3:00 PM ET,"UNT Coliseum, Denton, Texas",UC Riverside,North Texas,0,0,,,,,2014
400499385,NBR,UAB,75,96,,,,"(11-3, 9-0 home)",41,34,52,44,"Scott Johnson, Ty Meixsell, Sean Casey","2,891",2014,4-Jan,3:00 PM ET,"Bartow Arena, Birmingham, Alabama",Newberry,UAB,0,0,,,,,2014
400502568,QUIN,MONM,94,77,,,"(7-5, 2-1 MAAC)","(7-8, 1-3 MAAC)",45,49,38,39,"John Hughes, Michael McCloskey, Tom Courtney","1,421",2014,4-Jan,3:00 PM ET,"Multipurpose Activity Center, West Long Branch, New Jersey",Quinnipiac,Monmouth,0,0,,,,,2014
400503151,MORE,EIU,85,77,,,"(11-6, 2-0 OVC)","(4-10, 1-2 OVC)",31,54,31,46,"Eric Ballenger, Steve Honacki, Mike Grundman",412,2014,4-Jan,3:00 PM ET,"Lantz Arena, Charleston, Illinois",Morehead State,E Illinois,0,0,,,,,2014
400504518,CREI,HALL,79,66,,,"(12-2, 2-0 Big East)","(10-5, 1-1 Big East)",45,34,33,33,"Lamar Simpson, James Breeding, Gary Prager","7,060",2014,4-Jan,3:00 PM ET,"Prudential Center, Newark, New Jersey",Creighton,Seton Hall,0,0,,,,,2014
400498337,OKST,KSU,71,74,6,,"(12-2, 0-1 Big 12)","(11-3, 1-0 Big 12)",38,33,37,37,"Mike Stuart, Don Daily, Terry Davis","12,528",2014,4-Jan,4:00 PM ET,"Bramlage Coliseum, Manhattan, Kansas",Oklahoma St,Kansas St,0,0,,,,,2014
400502771,DUKE,ND,77,79,7,,"(11-3, 0-1 ACC)","(10-4, 1-0 ACC)",37,40,35,44,"Doug Shows, Karl Hess, Ray Natili","9,149",2014,4-Jan,4:00 PM ET,"Purcell Pavilion, South Bend, Indiana",Duke,Notre Dame,0,0,,,,,2014
400496947,TEM,UCF,76,78,,,"(5-7, 0-2 American)","(9-4, 1-1 American)",38,38,40,38,"Bill Convington, Bill Jacobson, Duke Edsall","4,815",2014,4-Jan,4:00 PM ET,"CFE Arena, Orlando, Florida",Temple,UCF,0,0,,,,,2014
400496948,HOU,USF,67,58,,,"(10-5, 2-0 American)","(9-6, 0-2 American)",34,33,26,32,"Jim Burr, Lee Cassell, Matt Potter","3,921",2014,4-Jan,4:00 PM ET,"USF Sun Dome, Tampa, Florida",Houston,South Florida,0,0,,,,,2014
400498339,WVU,TCU,74,69,,,"(9-5, 1-0 Big 12)","(9-4, 0-1 Big 12)",42,32,39,30,"Kipp Kissinger, Bret Smith, Joe DeRosa","5,038",2014,4-Jan,4:00 PM ET,"Daniel-Meyer Coliseum, Fort Worth, Texas",West Virginia,TCU,0,0,,,,,2014
400498585,RAD,HAMP,60,87,,,"(10-5, 2-5 away)","(7-7, 2-0 MEAC)",29,31,35,52,"Jackie Sanders, Matt Lee, Ernie Banks",651,2014,4-Jan,4:00 PM ET,"Convocation Center (VA), Norfolk, Virginia",Radford,Hampton,0,0,,,,,2014
400498810,SFNY,CLMB,61,81,,,"(9-6, 4-5 away)","(9-6, 6-1 home)",33,28,50,31,"Guy Pagano, Lamarr Parker, Tom Regan",931,2014,4-Jan,4:00 PM ET,"Levien Gymnasium, New York, New York",St Francis (NY),Columbia,0,0,,,,,2014
400499849,UTPA,TA&M,46,63,,,"(4-12, 0-1 WAC)","(9-4, 9-1 home)",26,20,35,28,"Bruce Benedict, Marc Ellard, Tony Henderson","5,278",2014,4-Jan,4:00 PM ET,"Reed Arena, College Station, Texas",UT Pan American,Texas A&M,0,0,,,,,2014
400502772,CLEM,BC,62,60,,,"(10-3, 1-0 ACC)","(4-11, 0-2 ACC)",31,31,17,43,"Dwayne Gladden, Tim Nestor, Raymond Styons","5,268",2014,4-Jan,4:00 PM ET,"Silvio Conte Forum, Chestnut Hill, Massachusetts",Clemson,Boston College,0,0,,,,,2014
400504260,HOW,COFC,50,60,,,"(3-14, 1-1 MEAC)","(8-7, 4-4 home)",16,34,31,29,"Andrew Marotta, Jeff Nichols, Sean Cassidy","3,783",2014,4-Jan,4:00 PM ET,"TD Arena, Charleston, South Carolina",Howard,Charleston,0,0,,,,,2014
400505964,LAS,PENN,76,57,,,"(7-6, 1-3 away)","(2-10, 1-4 home)",36,40,20,37,"David Walker, Matt Oblas, Jim Bruno","3,956",2014,4-Jan,4:00 PM ET,"Palestra, Philadelphia, Pennsylvania",La Salle,Pennsylvania,0,0,,,,,2014
400506555,ORST,UTAH,69,80,,,"(8-6, 0-2 Pac-12)","(12-2, 1-1 Pac-12)",32,37,41,39,"Verne Harris, Michael Eggers, Michael Greenstein","14,044",2014,4-Jan,4:00 PM ET,"Jon M. Huntsman Center, Salt Lake City, Utah",Oregon State,Utah,0,0,,,,,2014
400508096,CHAT,FUR,72,63,,,"(7-8, 1-0 Southern)","(6-8, 0-1 Southern)",30,42,29,34,"Dan Stryffeler, Frank Raposo, Landon Brandes","1,020",2014,4-Jan,4:00 PM ET,"Timmons Arena, Greenville, South Carolina",Chattanooga,Furman,0,0,,,,,2014
400508980,PEPP,SF,66,76,,,"(10-6, 3-1 WCC)","(10-6, 3-1 WCC)",27,39,19,57,"Daryl Gelinas, Rob Rorke, Brett Nansel","1,451",2014,4-Jan,4:00 PM ET,"War Memorial Gymnasium, San Francisco, California",Pepperdine,San Francisco,0,0,,,,,2014
400503950,UNO,MCNS,69,82,,,"(3-7, 0-2 Southland)","(4-10, 2-0 Southland)",22,47,37,45,"Jason Simank, Henry Howard, Danny Chance",729,2014,4-Jan,4:15 PM ET,"Burton Coliseum, Lake Charles, Louisiana",New Orleans,McNeese State,0,0,,,,,2014
400503949,LAM,NWST,85,99,,,"(1-13, 0-2 Southland)","(5-8, 1-1 Southland)",36,49,49,50,"Rob Wolff, Brad Fowler, K.B. Burdett","1,223",2014,4-Jan,4:20 PM ET,"Prather Coliseum, Natchitoches, Louisiana",Lamar,Northwestern St,0,0,,,,,2014
400499134,UPST,MER,60,62,,,"(7-7, 0-1 A-Sun)","(11-5, 2-1 A-Sun)",27,27,24,30,"Darryl Smith, Tony Turner, Freddie Williams","3,031",2014,4-Jan,4:30 PM ET,"Hawkins Arena, Macon, Georgia",USC Upstate,Mercer,6,8,,,,,2014
400503951,SELA,NICH,61,64,,,"(5-8, 0-2 Southland)","(5-6, 2-0 Southland)",24,37,28,36,"Mike Thornton, Buddy Daughdrill, Curtis Pierce",528,2014,4-Jan,4:30 PM ET,"Stopher Gymnasium, Thibodaux, Louisiana",SE Louisiana,Nicholls State,0,0,,,,,2014
400504261,TOWS,COPP,81,79,,,"(9-6, 1-5 away)","(4-10, 1-0 MEAC)",37,44,31,48,"Lionel Butler, Joseph Palacz, George Crocker Jr.","1,123",2014,4-Jan,4:45 PM ET,"Physical Education Complex, Baltimore, Maryland",Towson,Coppin State,0,0,,,,,2014
400502983,LBSU,MIZZ,59,69,,25,"(4-10, 1-5 away)","(12-1, 8-0 home)",34,25,37,32,"Ron Groover, Keith Kimble, Rick Hartzell","8,679",2014,4-Jan,5:00 PM ET,"Mizzou Arena, Columbia, Missouri",Long Beach St,Missouri,0,0,,,,,2014
400498587,LONG,LT,52,126,,,"(5-10, 1-6 away)","(12-3, 5-1 home)",28,24,58,68,"Andrew Walton, Michael Brya, Jeff Spedoske","2,502",2014,4-Jan,5:00 PM ET,"Thomas Assembly Center, Ruston, Louisiana",Longwood,Louisiana Tech,0,0,,,,,2014
400499133,UNF,LIP,78,73,,,"(9-7, 3-0 A-Sun)","(5-9, 0-3 A-Sun)",38,40,37,36,"Hassiba Braggs, Mark Morrison, Art Vaulk",762,2014,4-Jan,5:00 PM ET,"Allen Arena, Nashville, Tennessee",North Florida,Lipscomb,0,0,,,,,2014
400503953,LDY,IW,85,100,,,,"(12-1, 8-0 home)",36,49,46,54,"David Stevens, John Hendricks, Raymond Shipps",352,2014,4-Jan,5:00 PM ET,"McDermott Convocation Center, San Antonio, Texas",Lady of the Lake,Incarnate Word,0,0,,,,,2014
400502401,ULL,ULM,98,103,,,"(9-5, 0-1 Sun Belt)","(4-5, 1-0 Sun Belt)",28,46,34,40,"Barry Mathis, Sam Croft, Byron Evans","1,482",2014,4-Jan,5:15 PM ET,"Fant-Ewing Coliseum, Monroe, Louisiana",LA-Lafayette,UL Monroe,24,29,,,,,2014
400502773,UVA,FSU,62,50,,,"(10-4, 1-0 ACC)","(9-4, 0-1 ACC)",30,32,17,33,"Tim Kelly, Brian Dorsey, Roger Ayers","5,588",2014,4-Jan,5:15 PM ET,"Donald L. Tucker Center, Tallahassee, Florida",Virginia,Florida St,0,0,,,,,2014
400514228,IOW,SDAK,52,86,,,,"(5-9, 4-1 home)",29,23,47,39,"Brian McAnally, Josh Johnson, Brooks Wells","1,163",2014,4-Jan,5:15 PM ET,"The DakotaDome, Vermillion, South Dakota",Iowa Wesleyan,South Dakota,0,0,,,,,2014
400498808,RMU,ALA,56,64,,,"(5-10, 2-9 away)","(6-7, 6-2 home)",23,33,20,44,"Mike Thibodeaux, Glenn Tuitt, Forrest Sigler","10,125",2014,4-Jan,5:30 PM ET,"Coleman Coliseum, Tuscaloosa, Alabama",Robert Morris,Alabama,0,0,,,,,2014
400502399,ARST,TXST,74,69,,,"(9-4, 2-0 Sun Belt)","(4-11, 0-2 Sun Belt)",33,41,27,42,"Tim Gattis, Alan Cosby, Sidney Cohen","1,606",2014,4-Jan,5:30 PM ET,"Strahan Coliseum, San Marcos, Texas",Arkansas State,Texas State,0,0,,,,,2014
400503154,TNTC,BEL,62,64,,,"(8-9, 1-1 OVC)","(10-6, 2-0 OVC)",23,39,29,35,"Craig Murley, Ford Branch Jr, Jason Creek","2,520",2014,4-Jan,5:30 PM ET,"Curb Event Center, Nashville, Tennessee",Tenn Tech,Belmont,0,0,,,,,2014
400506345,TENN,LSU,68,50,,,"(10-4, 1-0 SEC)","(9-4, 0-1 SEC)",38,30,24,26,"Doug Shows, Lee Cassell, Mike Nance","7,918",2014,7-Jan,7:00 PM ET,"Pete Maravich Assembly Center, Baton Rouge, Louisiana",Tennessee,LSU,0,0,,,,,2014
400503952,HBU,CARK,69,86,,,"(3-11, 0-2 Southland)","(4-9, 1-1 Southland)",34,35,48,38,"Ryan McDaniel, Drew Bontrager, Jeffrey Johnson",612,2014,4-Jan,5:30 PM ET,"Farris Center, Conway, Arkansas",Houston Baptist,Cent Arkansas,0,0,,,,,2014
400505982,YALE,SLU,55,75,,,"(5-7, 2-6 away)","(13-2, 8-1 home)",26,29,37,38,"Dave Draucker, Tony Crisp, Ed Crenshaw Jr.","8,659",2014,4-Jan,5:30 PM ET,"Chaifetz Arena, St. Louis, Missouri",Yale,Saint Louis,0,0,,,,,2014
400506242,URI,LSU,74,70,,,"(9-6, 2-4 away)","(9-3, 6-1 home)",36,38,30,40,"Anthony Jordan, Brian Shey, Todd Austin","8,789",2014,4-Jan,5:30 PM ET,"Pete Maravich Assembly Center, Baton Rouge, Louisiana",Rhode Island,LSU,0,0,,,,,2014
400502400,GAST,USA,73,63,,,"(9-6, 2-0 Sun Belt)","(6-9, 0-2 Sun Belt)",39,34,36,27,"Kerry Sitton, Mike Millione, Tim Comer","2,244",2014,4-Jan,5:35 PM ET,"Mitchell Center, Mobile, Alabama",Georgia State,South Alabama,0,0,,,,,2014
400496949,LOU,RUTG,83,76,14,,"(13-2, 2-0 American)","(7-8, 1-1 American)",39,44,33,43,"Wally Rutecki, Jose Carrion, Mike Sanzere","7,263",2014,4-Jan,6:00 PM ET,"Louis Brown Athletic Center, Piscataway, New Jersey",Louisville,Rutgers,0,0,,,,,2014
400502398,UALR,UTA,72,70,,,"(7-7, 2-0 Sun Belt)","(5-9, 0-2 Sun Belt)",33,39,33,37,"Kerry Sitton, Haywood Bostic, Mick Fieldbinder","1,875",2014,4-Jan,6:00 PM ET,"College Park Center, Arlington, Texas",AR-Little Rock,TX-Arlington,0,0,,,,,2014
400507110,VALP,OAK,70,75,,,"(9-8, 1-1 Horizon)","(6-11, 1-1 Horizon)",44,26,33,42,"Glenn Mayborg, Todd Williams, Nathan Bemis","2,709",2014,4-Jan,6:00 PM ET,"Athletics Center O'rena, Rochester, Michigan",Valparaiso,Oakland,0,0,,,,,2014
400508907,LMU,SCU,81,86,,,"(10-6, 2-2 WCC)","(9-8, 2-2 WCC)",35,35,35,35,"Mike Scyphers, Deron White, Horace Shields","1,746",2014,4-Jan,6:00 PM ET,"Leavey Center, Santa Clara, California",Loyola Mary,Santa Clara,11,16,,,,,2014
400505544,CSU,UNM,73,80,,,"(9-6, 0-2 MW)","(10-3, 1-0 MW)",31,42,39,41,"Winston Stith, Tony Padilla, Mark Whitehead","15,411",2014,4-Jan,6:05 PM ET,"The Pit, Albuquerque, New Mexico",Colorado State,New Mexico,0,0,,,,,2014
400505545,WYO,NEV,58,61,,,"(9-5, 0-1 MW)","(7-8, 2-0 MW)",26,32,30,31,"Michael Irving, Chris Rastatter, Ken Ditty","5,740",2014,4-Jan,6:05 PM ET,"Lawlor Events Center, Reno, Nevada",Wyoming,Nevada,0,0,,,,,2014
400504631,AAMU,JKST,68,61,,,"(4-7, 1-0 SWAC)","(4-9, 0-1 SWAC)",30,38,21,40,"Grady Dale, Nakia Morgan, Brian Hagedorn",877,2014,4-Jan,6:30 PM ET,"Lee E. Williams Athletic and Assembly Center, Jackson, Mississippi",Alabama A&M,Jackson State,0,0,,,,,2014
400514386,ARPB,MVSU,78,73,,,"(3-10, 1-0 SWAC)","(4-10, 0-1 SWAC)",40,38,39,34,"Mickey Cunningham, Brad Stodghill, Unice Washington",902,2014,4-Jan,6:30 PM ET,"Leflore County Civic Center, Greenwood, Mississippi",AR-Pine Bluff,Miss Valley St,0,0,,,,,2014
400514359,ALST,GRAM,68,51,,,"(7-5, 1-0 SWAC)","(1-9, 0-1 SWAC)",31,37,29,22,"Joe Wilbert III, Ross Cullins, Bill Grant","1,607",2014,4-Jan,6:35 PM ET,"Fredrick C. Hobdy Assembly Center, Grambling, Louisiana",Alabama State,Grambling St,0,0,,,,,2014
400504630,ALCN,TXSO,66,83,,,"(3-10, 0-1 SWAC)","(5-8, 1-0 SWAC)",31,35,44,39,"Johnny Wilkins, Keith Fogleman, Marques Pettigrew","1,042",2014,4-Jan,6:45 PM ET,"H&PE Arena, Houston, Texas",Alcorn State,Texas Southern,0,0,,,,,2014
400514659,SOU,PV,60,57,,,"(5-9, 1-0 SWAC)","(2-11, 0-1 SWAC)",24,36,23,34,"Roland Render, Terry Ware, Don Hudson",546,2014,4-Jan,6:45 PM ET,"William Nicks Building, Prairie View, Texas",Southern,PV A&M,0,0,,,,,2014
